,appName,n_dm,n_l2,n_shm,tex_trans,n_flop_sp,n_flop_dp,n_int,act_util,c_to_m,inst_per_warp,real_cycle
0,BlackScholes,0.12260951878834356,0.12304430735100788,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.8726950000000001,0.5238095238095238,163.0,33.967683383654695
1,BlackScholes,0.12196204330083261,0.12349749739811566,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.8567530000000001,0.4230769230769231,163.0,26.66180044684487
2,BlackScholes,0.12192609621494303,0.12300408085013145,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.8448969999999999,0.3548387096774194,163.0,22.13219169066608
3,BlackScholes,0.12153709739263803,0.12296727788124451,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.841159,0.3055555555555556,163.0,19.86056755118317
4,BlackScholes,0.12190512708150746,0.12294844845530235,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.836894,0.28205128205128205,163.0,18.953045266783523
5,BlackScholes,0.12340591791739702,0.12311448975679229,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.876647,0.6190476190476191,163.0,40.28246747024539
6,BlackScholes,0.12244219366235758,0.12295101610429447,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.864242,0.5,163.0,31.519458673093784
7,BlackScholes,0.12227529647787029,0.12332589285714285,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.85298,0.41935483870967744,163.0,26.001200204206835
8,BlackScholes,0.12213407578330411,0.12282605718667834,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.84554,0.3611111111111111,163.0,22.62419751884312
9,BlackScholes,0.12191368591148118,0.12368921518952672,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.8399120000000001,0.3333333333333333,163.0,20.93338957055215
10,BlackScholes,0.1237516946483348,0.12356682392090271,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.881143,0.7142857142857143,163.0,46.74536979228746
11,BlackScholes,0.12282391747918492,0.12300921614811566,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.872351,0.5769230769230769,163.0,36.690922504601225
12,BlackScholes,0.12256287316498686,0.12297112935473269,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.860791,0.4838709677419355,163.0,30.03621181091148
13,BlackScholes,0.12219056406113057,0.12292790726336546,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.8498469999999999,0.4166666666666667,163.0,25.926105905127077
14,BlackScholes,0.12191496973597721,0.12282990866016652,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.8455879999999999,0.38461538461538464,163.0,23.878597327782643
15,BlackScholes,0.12238656126752848,0.12344914000876422,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.8519700000000001,0.3333333333333333,163.0,21.709031889570554
16,BlackScholes,0.12227957589285715,0.12304131176051708,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.843532,0.2692307692307692,163.0,18.632483370552148
17,BlackScholes,0.12267884531113057,0.12338152525197195,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.845181,0.22580645161290322,163.0,18.15842860122699
18,BlackScholes,0.12242464806091147,0.1232865222392638,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.845182,0.19444444444444445,163.0,18.252820100613494
19,BlackScholes,0.12216403168821208,0.12352574153702893,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.846817,0.1794871794871795,163.0,18.272804253067488
20,BlackScholes,0.12295016022129712,0.12316627067813322,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.863547,0.42857142857142855,163.0,27.66389086419807
21,BlackScholes,0.12226588176489919,0.1230498705904908,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.850866,0.34615384615384615,163.0,22.069681770289222
22,BlackScholes,0.1218512064526731,0.12294844845530235,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.8426819999999999,0.2903225806451613,163.0,19.213592728133214
23,BlackScholes,0.12213193607581069,0.12331005902169151,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.8397600000000001,0.25,163.0,18.257052147239264
24,BlackScholes,0.12181483142528485,0.12295272787028921,0.0,0.0736196319018405,0.6220338973530962,0.0,0.147239263803681,0.8400129999999999,0.23076923076923078,163.0,18.23770555872042
25,SobolQRNG,0.19000669066076042,0.18972129937246218,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.961205,0.5238095238095238,10836.0,56.8028512248062
26,SobolQRNG,0.18938773532668882,0.18976384274640087,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.953938,0.4230769230769231,10836.0,45.02385656165965
27,SobolQRNG,0.18911244924326318,0.1895373292727944,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.9480120000000001,0.3548387096774194,10836.0,37.3670341638804
28,SobolQRNG,0.1892932355112588,0.18974566260612774,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.939311,0.3055555555555556,10836.0,32.51598013675304
29,SobolQRNG,0.18959034699150976,0.19006487633813215,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.9334870000000001,0.28205128205128205,10836.0,29.93602458209524
30,SobolQRNG,0.18937389258028792,0.1893602805463271,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.9651930000000001,0.6190476190476191,10836.0,67.2135179779402
31,SobolQRNG,0.18915868401624217,0.18995962532299743,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.9593020000000001,0.5,10836.0,53.11853975086307
32,SobolQRNG,0.1891202934662237,0.1894810815799188,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.95255,0.41935483870967744,10836.0,43.92775501159099
33,SobolQRNG,0.18911060354374307,0.18928746770025842,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.947708,0.3611111111111111,10836.0,38.22197531480546
34,SobolQRNG,0.18932521225544482,0.18990983757844226,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.943492,0.3333333333333333,10836.0,35.25218789577851
35,SobolQRNG,0.18950992063492064,0.18948066629752677,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.969308,0.7142857142857143,10836.0,77.73356381838316
36,SobolQRNG,0.18967063492063493,0.190186877076412,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.9626790000000001,0.5769230769230769,10836.0,61.354912174352165
37,SobolQRNG,0.18966279069767444,0.19042681801402733,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.957306,0.4838709677419355,10836.0,50.75982017488372
38,SobolQRNG,0.18910455887781472,0.18937670727205613,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.9536959999999999,0.4166666666666667,10836.0,44.180859639778504
39,SobolQRNG,0.18907119785898854,0.19021119416758955,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.9501809999999999,0.38461538461538464,10836.0,40.29929123083056
40,SobolQRNG,0.18909136212624586,0.1895811646363972,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.9476950000000001,0.3333333333333333,10836.0,36.42910194108528
41,SobolQRNG,0.18950452196382428,0.18967898671096345,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.934168,0.2692307692307692,10836.0,29.02453699935917
42,SobolQRNG,0.1895296234772979,0.18920376522702104,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.928501,0.22580645161290322,10836.0,26.7607903718863
43,SobolQRNG,0.18932248984865266,0.1896840623846438,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.931033,0.19444444444444445,10836.0,27.46873572415504
44,SobolQRNG,0.18953511443337023,0.18949312476928754,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.930983,0.1794871794871795,10836.0,27.479577429994837
45,SobolQRNG,0.18991855850867478,0.19016016057585827,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.955773,0.42857142857142855,10836.0,46.557893804651165
46,SobolQRNG,0.18916445182724254,0.18937795311923222,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.947334,0.34615384615384615,10836.0,37.0274274836412
47,SobolQRNG,0.18901771871539313,0.18966657438169068,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.936833,0.2903225806451613,10836.0,30.730014740411963
48,SobolQRNG,0.18951038205980064,0.1893478682170543,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.9260780000000001,0.25,10836.0,26.88843167298338
49,SobolQRNG,0.18930264857881138,0.18988621262458472,0.047849760059062385,0.00018456995201181247,0.04724990771502399,0.0,0.6661129568106312,0.928377,0.23076923076923078,10836.0,26.92359921073754
50,backpropForward,0.033820226467314904,0.04624874611937676,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.956125,0.5238095238095238,266.75,21.626167525773198
51,backpropForward,0.033548056576558107,0.046655342080599814,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.956048,0.4230769230769231,266.75,21.559128804123713
52,backpropForward,0.033487650648723055,0.04608651959348641,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.955958,0.3548387096774194,266.75,21.523837855670102
53,backpropForward,0.03352426030195642,0.0466898924408388,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.955938,0.3055555555555556,266.75,21.51106875773196
54,backpropForward,0.03384756930207357,0.04667353250205014,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.955943,0.28205128205128205,266.75,21.49023922036082
55,backpropForward,0.033507785958001406,0.046666210571403466,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.9531799999999999,0.6190476190476191,266.75,21.75016954311153
56,backpropForward,0.03348993875205014,0.04635502851891987,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.952998,0.5,266.75,21.656031051312087
57,backpropForward,0.033460879839796155,0.04619531890668931,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.9529799999999999,0.41935483870967744,266.75,21.607727403936263
58,backpropForward,0.03386278518919869,0.046188569001874416,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.9528989999999999,0.3611111111111111,266.75,21.58992730775539
59,backpropForward,0.03357139523049438,0.04600723681320291,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.95289,0.3333333333333333,266.75,21.585369749297097
60,backpropForward,0.033650792415944236,0.046416578498418466,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.95015,0.7142857142857143,266.75,22.09132143275539
61,backpropForward,0.033682482647024364,0.04603778299261949,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.9500200000000001,0.5769230769230769,266.75,21.988132767104034
62,backpropForward,0.033494057338038896,0.04605711746573336,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.949926,0.4838709677419355,266.75,21.939217580834118
63,backpropForward,0.03363958070964152,0.04608274422299672,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.949859,0.4166666666666667,266.75,21.920978643978447
64,backpropForward,0.0334177490920806,0.045961360341494846,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.9498200000000001,0.38461538461538464,266.75,21.90839500937207
65,backpropForward,0.03366944045805998,0.04663326188349344,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.962299,0.3333333333333333,266.75,21.53008731478445
66,backpropForward,0.033782701572750706,0.046488539348055295,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.9622649999999999,0.2692307692307692,266.75,21.49539482193064
67,backpropForward,0.03385534885338566,0.046533271768099814,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.962247,0.22580645161290322,266.75,21.488679958762884
68,backpropForward,0.033608920125058575,0.04636475295805998,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.962211,0.19444444444444445,266.75,21.498922954779754
69,backpropForward,0.033991491001347234,0.04608297303332943,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.962201,0.1794871794871795,266.75,21.502644816893156
70,backpropForward,0.0338282348289597,0.04614601027999063,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.9592280000000001,0.42857142857142855,266.75,21.58970958809747
71,backpropForward,0.03366223293257966,0.04626888142865511,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.959205,0.34615384615384615,266.75,21.541658680880975
72,backpropForward,0.03378224395208529,0.04644495097967432,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.959076,0.2903225806451613,266.75,21.511458965791945
73,backpropForward,0.0339075176092432,0.04631258420220244,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.959108,0.25,266.75,21.50408675960637
74,backpropForward,0.03374380381619025,0.04718080500966495,0.04358013120899719,0.022492970946579195,0.02225866916588566,0.0,0.44681349578256796,0.959083,0.23076923076923078,266.75,21.50655988706654
75,conjugateGradient,0.09449472232740752,0.1360710299744898,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.9132049999999999,0.5238095238095238,98.0,33.104336451291445
76,conjugateGradient,0.09410593461017219,0.13538025836555326,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.907666,0.4230769230769231,98.0,28.556891599808676
77,conjugateGradient,0.09367853281449298,0.1351727076939174,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.9023389999999999,0.3548387096774194,98.0,26.050290986766576
78,conjugateGradient,0.0940160945970185,0.13534273420061385,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.8995770000000001,0.3055555555555556,98.0,24.49303483761161
79,conjugateGradient,0.09355731886260364,0.1355150183852838,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.898119,0.28205128205128205,98.0,23.75082282469707
80,conjugateGradient,0.09373699888891103,0.13524635470643334,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.914041,0.6190476190476191,98.0,37.34226190951849
81,conjugateGradient,0.09401360336615115,0.1360486088966837,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.9069440000000001,0.5,98.0,31.414721066326532
82,conjugateGradient,0.09399888953384088,0.13536788006218112,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.8992680000000001,0.41935483870967744,98.0,27.896305610012764
83,conjugateGradient,0.0936585251165896,0.13515441271723533,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.896164,0.3611111111111111,98.0,26.178433568558678
84,conjugateGradient,0.09391909229512117,0.13541739327566965,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.8938780000000001,0.3333333333333333,98.0,25.26958331409439
85,conjugateGradient,0.09348188127790179,0.1367445186692841,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.9146610000000001,0.7142857142857143,98.0,42.06645813257334
86,conjugateGradient,0.0940247360540896,0.13534608179209184,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.9069940000000001,0.5769230769230769,98.0,35.122879897959194
87,conjugateGradient,0.09395482588787468,0.13537535375478316,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.89845,0.4838709677419355,98.0,30.578384765624996
88,conjugateGradient,0.09371878176319356,0.13522619130660077,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.894993,0.4166666666666667,98.0,28.443354146603962
89,conjugateGradient,0.09379476430464764,0.13542253143933355,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.8931549999999999,0.38461538461538464,98.0,27.50809173309949
90,conjugateGradient,0.09417140727140466,0.13519769785355548,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.9170889999999999,0.3333333333333333,98.0,25.86375216629464
91,conjugateGradient,0.09386428521603954,0.13551587474589444,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.910897,0.2692307692307692,98.0,23.960860929687502
92,conjugateGradient,0.09392049361248406,0.13527562666912468,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.9098879999999999,0.22580645161290322,98.0,22.844687999999998
93,conjugateGradient,0.09372921379245057,0.1354542946328922,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.909399,0.19444444444444445,98.0,23.26173625111607
94,conjugateGradient,0.0938161733199139,0.13612513639489,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.9090799999999999,0.1794871794871795,98.0,23.14450716517857
95,conjugateGradient,0.09409558043187978,0.13602751128527582,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.9138709999999999,0.42857142857142855,98.0,29.842579898437496
96,conjugateGradient,0.09368265891561703,0.13534250064772002,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.9094,0.34615384615384615,98.0,25.54294649234694
97,conjugateGradient,0.09407962098413584,0.13630785260881698,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.905774,0.2903225806451613,98.0,23.98864165800383
98,conjugateGradient,0.09377794849629305,0.13579598251654176,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.90371,0.25,98.0,23.56245157844388
99,conjugateGradient,0.09362699547592475,0.1363322199607382,0.08163265306122448,0.20408163265306123,0.04081631193355638,0.0,0.36479588430754994,0.902958,0.23076923076923078,98.0,23.46769414285714
100,convolutionSeparable,0.19559733072916663,0.21915847240747796,0.8475609756097561,0.12093495934959349,0.8292682926829268,0.0,0.06402439024390244,0.900703,0.5238095238095238,328.0,56.836052694867895
101,convolutionSeparable,0.19569938680343832,0.21888952074335197,0.8475609756097561,0.12093495934959349,0.8292682926829268,0.0,0.06402439024390244,0.9523940000000001,0.4230769230769231,328.0,54.420509391260175
102,convolutionSeparable,0.19647175445143128,0.22005084278137702,0.8475609756097561,0.12093495934959349,0.8292682926829268,0.0,0.06402439024390244,0.959484,0.3548387096774194,328.0,54.78899036483739
103,convolutionSeparable,0.19548898919164973,0.21880466698954099,0.8475609756097561,0.12093495934959349,0.8292682926829268,0.0,0.06402439024390244,0.9593079999999999,0.3055555555555556,328.0,54.53765095494579
104,convolutionSeparable,0.19676493823043703,0.21897371286945289,0.8475609756097561,0.12093495934959349,0.8292682926829268,0.0,0.06402439024390244,0.960094,0.28205128205128205,328.0,54.63242207164635
105,convolutionSeparable,0.19610215267191733,0.21911910555873135,0.8475609756097561,0.12093495934959349,0.8292682926829268,0.0,0.06402439024390244,0.90445,0.6190476190476191,328.0,67.24817071053523
106,convolutionSeparable,0.19592111478976115,0.21900117041941902,0.8475609756097561,0.12093495934959349,0.8292682926829268,0.0,0.06402439024390244,0.9003469999999999,0.5,328.0,53.014258283621274
107,convolutionSeparable,0.1955236419429624,0.21975832063008127,0.8475609756097561,0.12093495934959349,0.8292682926829268,0.0,0.06402439024390244,0.9528719999999999,0.41935483870967744,328.0,54.535540477642286
108,convolutionSeparable,0.19526535902566053,0.2195157513708926,0.8475609756097561,0.12093495934959349,0.8292682926829268,0.0,0.06402439024390244,0.956406,0.3611111111111111,328.0,54.720953961890245
109,convolutionSeparable,0.1953907374767107,0.21898793786521847,0.8475609756097561,0.12093495934959349,0.8292682926829268,0.0,0.06402439024390244,0.957266,0.3333333333333333,328.0,54.77437463025067
110,convolutionSeparable,0.1968318453326135,0.21852446765434452,0.8475609756097561,0.12093495934959349,0.8292682926829268,0.0,0.06402439024390244,0.905588,0.7142857142857143,328.0,77.49150567581302
111,convolutionSeparable,0.19577142152036756,0.2197605536236026,0.8475609756097561,0.12093495934959349,0.8292682926829268,0.0,0.06402439024390244,0.901849,0.5769230769230769,328.0,61.327335898119934
112,convolutionSeparable,0.19541091712186656,0.22044451126884312,0.8475609756097561,0.12093495934959349,0.8292682926829268,0.0,0.06402439024390244,0.9505450000000001,0.4838709677419355,328.0,55.48951337652439
113,convolutionSeparable,0.19622223810128728,0.21896792362699016,0.8475609756097561,0.12093495934959349,0.8292682926829268,0.0,0.06402439024390244,0.954976,0.4166666666666667,328.0,55.62322735772357
114,convolutionSeparable,0.19569186078823675,0.2189659387438601,0.8475609756097561,0.12093495934959349,0.8292682926829268,0.0,0.06402439024390244,0.9561860000000001,0.38461538461538464,328.0,55.681557959857734
115,convolutionSeparable,0.1954927935509824,0.21870558823996442,0.8475609756097561,0.12093495934959349,0.8292682926829268,0.0,0.06402439024390244,0.961615,0.3333333333333333,328.0,54.51684375550474
116,convolutionSeparable,0.1977636652587229,0.22135251259739158,0.8475609756097561,0.12093495934959349,0.8292682926829268,0.0,0.06402439024390244,0.9613940000000001,0.2692307692307692,328.0,54.48379704657861
117,convolutionSeparable,0.19672019565654641,0.2207536568163533,0.8475609756097561,0.12093495934959349,0.8292682926829268,0.0,0.06402439024390244,0.9623709999999999,0.22580645161290322,328.0,54.53574219402099
