appName,coreF,memF,argNo,kernel,time/ms,blocks,warps
BlackScholes,1880,5800,input00,BlackScholesGPU,1.831945
BlackScholes,1880,6300,input00,BlackScholesGPU,1.597454
BlackScholes,1880,6800,input00,BlackScholesGPU,1.544794
BlackScholes,1880,7300,input00,BlackScholesGPU,1.442207
BlackScholes,1780,5800,input00,BlackScholesGPU,1.827054
BlackScholes,1780,6300,input00,BlackScholesGPU,1.690815
BlackScholes,1780,6800,input00,BlackScholesGPU,1.558915
BlackScholes,1780,7300,input00,BlackScholesGPU,1.455906
BlackScholes,1680,5800,input00,BlackScholesGPU,1.820231
BlackScholes,1680,6300,input00,BlackScholesGPU,1.686324
BlackScholes,1680,6800,input00,BlackScholesGPU,1.525605
BlackScholes,1680,7300,input00,BlackScholesGPU,1.424838
BlackScholes,1980,5800,input00,BlackScholesGPU,1.805661
BlackScholes,1980,6300,input00,BlackScholesGPU,1.694904
BlackScholes,1980,6800,input00,BlackScholesGPU,1.58151
BlackScholes,1980,7300,input00,BlackScholesGPU,1.473634
BlackScholes,2080,5800,input00,BlackScholesGPU,1.837754
BlackScholes,2080,6300,input00,BlackScholesGPU,1.653044
BlackScholes,2080,6800,input00,BlackScholesGPU,1.538487
BlackScholes,2080,7300,input00,BlackScholesGPU,1.383035
SobolQRNG,1880,5800,input00,sobolGPU_kernel,1.839317
SobolQRNG,1880,6300,input00,sobolGPU_kernel,1.726708
SobolQRNG,1880,6800,input00,sobolGPU_kernel,1.762604
SobolQRNG,1880,7300,input00,sobolGPU_kernel,1.636372
SobolQRNG,1780,5800,input00,sobolGPU_kernel,1.796222
SobolQRNG,1780,6300,input00,sobolGPU_kernel,1.818583
SobolQRNG,1780,6800,input00,sobolGPU_kernel,1.757293
SobolQRNG,1780,7300,input00,sobolGPU_kernel,1.607036
SobolQRNG,1680,5800,input00,sobolGPU_kernel,1.838134
SobolQRNG,1680,6300,input00,sobolGPU_kernel,1.819426
SobolQRNG,1680,6800,input00,sobolGPU_kernel,1.758025
SobolQRNG,1680,7300,input00,sobolGPU_kernel,1.601155
SobolQRNG,1980,5800,input00,sobolGPU_kernel,1.845871
SobolQRNG,1980,6300,input00,sobolGPU_kernel,1.797423
SobolQRNG,1980,6800,input00,sobolGPU_kernel,1.771108
SobolQRNG,1980,7300,input00,sobolGPU_kernel,1.649444
SobolQRNG,2080,5800,input00,sobolGPU_kernel,1.844405
SobolQRNG,2080,6300,input00,sobolGPU_kernel,1.833677
SobolQRNG,2080,6800,input00,sobolGPU_kernel,1.729078
SobolQRNG,2080,7300,input00,sobolGPU_kernel,1.602448
backpropForward,1880,5800,input00,bpnn_layerforward_CUDA,0.367198
backpropForward,1880,6300,input00,bpnn_layerforward_CUDA,0.361932
backpropForward,1880,6800,input00,bpnn_layerforward_CUDA,0.3585
backpropForward,1880,7300,input00,bpnn_layerforward_CUDA,0.351987
backpropForward,1780,5800,input00,bpnn_layerforward_CUDA,0.380295
backpropForward,1780,6300,input00,bpnn_layerforward_CUDA,0.375823
backpropForward,1780,6800,input00,bpnn_layerforward_CUDA,0.371282
backpropForward,1780,7300,input00,bpnn_layerforward_CUDA,0.367337
backpropForward,1680,5800,input00,bpnn_layerforward_CUDA,0.39436
backpropForward,1680,6300,input00,bpnn_layerforward_CUDA,0.388439
backpropForward,1680,6800,input00,bpnn_layerforward_CUDA,0.385639
backpropForward,1680,7300,input00,bpnn_layerforward_CUDA,0.379779
backpropForward,1980,5800,input00,bpnn_layerforward_CUDA,0.35605
backpropForward,1980,6300,input00,bpnn_layerforward_CUDA,0.349841
backpropForward,1980,6800,input00,bpnn_layerforward_CUDA,0.345371
backpropForward,1980,7300,input00,bpnn_layerforward_CUDA,0.339845
backpropForward,2080,5800,input00,bpnn_layerforward_CUDA,0.345989
backpropForward,2080,6300,input00,bpnn_layerforward_CUDA,0.340003
backpropForward,2080,6800,input00,bpnn_layerforward_CUDA,0.335462
backpropForward,2080,7300,input00,bpnn_layerforward_CUDA,0.327556
conjugateGradient,1880,5800,input00,gpuConjugateGradient,67.73164
conjugateGradient,1880,6300,input00,gpuConjugateGradient,67.583446
conjugateGradient,1880,6800,input00,gpuConjugateGradient,67.610568
conjugateGradient,1880,7300,input00,gpuConjugateGradient,67.479319
conjugateGradient,1780,5800,input00,gpuConjugateGradient,67.925269
conjugateGradient,1780,6300,input00,gpuConjugateGradient,67.69829
conjugateGradient,1780,6800,input00,gpuConjugateGradient,67.59605
conjugateGradient,1780,7300,input00,gpuConjugateGradient,67.711892
conjugateGradient,1680,5800,input00,gpuConjugateGradient,67.725184
conjugateGradient,1680,6300,input00,gpuConjugateGradient,67.771636
conjugateGradient,1680,6800,input00,gpuConjugateGradient,67.732229
conjugateGradient,1680,7300,input00,gpuConjugateGradient,67.672118
conjugateGradient,1980,5800,input00,gpuConjugateGradient,67.457374
conjugateGradient,1980,6300,input00,gpuConjugateGradient,67.38978
conjugateGradient,1980,6800,input00,gpuConjugateGradient,67.43646
conjugateGradient,1980,7300,input00,gpuConjugateGradient,67.355524
conjugateGradient,2080,5800,input00,gpuConjugateGradient,67.383012
conjugateGradient,2080,6300,input00,gpuConjugateGradient,67.213047
conjugateGradient,2080,6800,input00,gpuConjugateGradient,66.88528
conjugateGradient,2080,7300,input00,gpuConjugateGradient,66.903973
convolutionSeparable,1880,5800,input00,convolutionRowsKernel,6.563022
convolutionSeparable,1880,6300,input00,convolutionRowsKernel,6.441403
convolutionSeparable,1880,6800,input00,convolutionRowsKernel,6.356404
convolutionSeparable,1880,7300,input00,convolutionRowsKernel,6.281376
convolutionSeparable,1780,5800,input00,convolutionRowsKernel,6.809714
convolutionSeparable,1780,6300,input00,convolutionRowsKernel,6.726443
convolutionSeparable,1780,6800,input00,convolutionRowsKernel,6.648469
convolutionSeparable,1780,7300,input00,convolutionRowsKernel,6.524494
convolutionSeparable,1680,5800,input00,convolutionRowsKernel,7.065955
convolutionSeparable,1680,6300,input00,convolutionRowsKernel,7.017729
convolutionSeparable,1680,6800,input00,convolutionRowsKernel,6.908115
convolutionSeparable,1680,7300,input00,convolutionRowsKernel,6.864378
convolutionSeparable,1980,5800,input00,convolutionRowsKernel,6.336006
convolutionSeparable,1980,6300,input00,convolutionRowsKernel,6.199321
convolutionSeparable,1980,6800,input00,convolutionRowsKernel,6.091081
convolutionSeparable,1980,7300,input00,convolutionRowsKernel,5.991598
convolutionSeparable,2080,5800,input00,convolutionRowsKernel,6.214686
convolutionSeparable,2080,6300,input00,convolutionRowsKernel,5.97133
convolutionSeparable,2080,6800,input00,convolutionRowsKernel,5.854223
convolutionSeparable,2080,7300,input00,convolutionRowsKernel,5.779899
convolutionTexture,1880,5800,input00,convolutionRowsKernel,7.617593
convolutionTexture,1880,6300,input00,convolutionRowsKernel,7.463578
convolutionTexture,1880,6800,input00,convolutionRowsKernel,7.339509
convolutionTexture,1880,7300,input00,convolutionRowsKernel,7.123355
convolutionTexture,1780,5800,input00,convolutionRowsKernel,7.753452
convolutionTexture,1780,6300,input00,convolutionRowsKernel,7.687861
convolutionTexture,1780,6800,input00,convolutionRowsKernel,7.560919
convolutionTexture,1780,7300,input00,convolutionRowsKernel,7.36366
convolutionTexture,1680,5800,input00,convolutionRowsKernel,8.081309
convolutionTexture,1680,6300,input00,convolutionRowsKernel,7.918941
convolutionTexture,1680,6800,input00,convolutionRowsKernel,7.79236
convolutionTexture,1680,7300,input00,convolutionRowsKernel,7.602699
convolutionTexture,1980,5800,input00,convolutionRowsKernel,7.432466
convolutionTexture,1980,6300,input00,convolutionRowsKernel,7.26637
convolutionTexture,1980,6800,input00,convolutionRowsKernel,7.138192
convolutionTexture,1980,7300,input00,convolutionRowsKernel,6.910314
convolutionTexture,2080,5800,input00,convolutionRowsKernel,7.27335
convolutionTexture,2080,6300,input00,convolutionRowsKernel,7.055205
convolutionTexture,2080,6800,input00,convolutionRowsKernel,6.885262
convolutionTexture,2080,7300,input00,convolutionRowsKernel,6.741506
fastWalshTransform,1880,5800,input00,fwtBatch2Kernel,59.131712
fastWalshTransform,1880,6300,input00,fwtBatch2Kernel,54.469062
fastWalshTransform,1880,6800,input00,fwtBatch2Kernel,50.555684
fastWalshTransform,1880,7300,input00,fwtBatch2Kernel,46.732392
fastWalshTransform,1780,5800,input00,fwtBatch2Kernel,58.864388
fastWalshTransform,1780,6300,input00,fwtBatch2Kernel,54.191964
fastWalshTransform,1780,6800,input00,fwtBatch2Kernel,50.275614
fastWalshTransform,1780,7300,input00,fwtBatch2Kernel,46.481436
fastWalshTransform,1680,5800,input00,fwtBatch2Kernel,58.555585
fastWalshTransform,1680,6300,input00,fwtBatch2Kernel,53.938268
fastWalshTransform,1680,6800,input00,fwtBatch2Kernel,50.018172
fastWalshTransform,1680,7300,input00,fwtBatch2Kernel,46.35117
fastWalshTransform,1980,5800,input00,fwtBatch2Kernel,59.387795
fastWalshTransform,1980,6300,input00,fwtBatch2Kernel,54.733543
fastWalshTransform,1980,6800,input00,fwtBatch2Kernel,50.821765
fastWalshTransform,1980,7300,input00,fwtBatch2Kernel,46.971146
fastWalshTransform,2080,5800,input00,fwtBatch2Kernel,59.671885
fastWalshTransform,2080,6300,input00,fwtBatch2Kernel,54.894207
fastWalshTransform,2080,6800,input00,fwtBatch2Kernel,50.965595
fastWalshTransform,2080,7300,input00,fwtBatch2Kernel,47.168838
histogram,1880,5800,input00,histogram256Kernel,14.2319
histogram,1880,6300,input00,histogram256Kernel,13.984145
histogram,1880,6800,input00,histogram256Kernel,13.323154
histogram,1880,7300,input00,histogram256Kernel,12.48058
histogram,1780,5800,input00,histogram256Kernel,14.3646
histogram,1780,6300,input00,histogram256Kernel,14.069987
histogram,1780,6800,input00,histogram256Kernel,13.393025
histogram,1780,7300,input00,histogram256Kernel,12.590917
histogram,1680,5800,input00,histogram256Kernel,14.430704
histogram,1680,6300,input00,histogram256Kernel,14.15012
histogram,1680,6800,input00,histogram256Kernel,13.485099
histogram,1680,7300,input00,histogram256Kernel,12.644075
histogram,1980,5800,input00,histogram256Kernel,14.095338
histogram,1980,6300,input00,histogram256Kernel,13.857314
histogram,1980,6800,input00,histogram256Kernel,13.203993
histogram,1980,7300,input00,histogram256Kernel,12.382071
histogram,2080,5800,input00,histogram256Kernel,13.988082
histogram,2080,6300,input00,histogram256Kernel,13.716747
histogram,2080,6800,input00,histogram256Kernel,13.058341
histogram,2080,7300,input00,histogram256Kernel,12.329845
hotspot,1880,5800,input00,calculate_temp,0.386504
hotspot,1880,6300,input00,calculate_temp,0.386933
hotspot,1880,6800,input00,calculate_temp,0.386781
hotspot,1880,7300,input00,calculate_temp,0.386661
hotspot,1780,5800,input00,calculate_temp,0.406743
hotspot,1780,6300,input00,calculate_temp,0.405861
hotspot,1780,6800,input00,calculate_temp,0.405656
hotspot,1780,7300,input00,calculate_temp,0.406528
hotspot,1680,5800,input00,calculate_temp,0.425787
hotspot,1680,6300,input00,calculate_temp,0.425768
hotspot,1680,6800,input00,calculate_temp,0.425546
hotspot,1680,7300,input00,calculate_temp,0.426244
hotspot,1980,5800,input00,calculate_temp,0.36871
hotspot,1980,6300,input00,calculate_temp,0.369088
hotspot,1980,6800,input00,calculate_temp,0.368789
hotspot,1980,7300,input00,calculate_temp,0.36877
hotspot,2080,5800,input00,calculate_temp,0.354997
hotspot,2080,6300,input00,calculate_temp,0.354692
hotspot,2080,6800,input00,calculate_temp,0.354555
hotspot,2080,7300,input00,calculate_temp,0.352876
matrixMulG,1880,5800,input00,matrixMulCUDA,19.827679
matrixMulG,1880,6300,input00,matrixMulCUDA,19.727582
matrixMulG,1880,6800,input00,matrixMulCUDA,19.674083
matrixMulG,1880,7300,input00,matrixMulCUDA,19.368195
matrixMulG,1780,5800,input00,matrixMulCUDA,20.946408
matrixMulG,1780,6300,input00,matrixMulCUDA,20.751355
matrixMulG,1780,6800,input00,matrixMulCUDA,20.571489
matrixMulG,1780,7300,input00,matrixMulCUDA,20.289409
matrixMulG,1680,5800,input00,matrixMulCUDA,21.869556
matrixMulG,1680,6300,input00,matrixMulCUDA,21.655238
matrixMulG,1680,6800,input00,matrixMulCUDA,21.473214
matrixMulG,1680,7300,input00,matrixMulCUDA,21.130355
matrixMulG,1980,5800,input00,matrixMulCUDA,18.903865
matrixMulG,1980,6300,input00,matrixMulCUDA,18.862958
matrixMulG,1980,6800,input00,matrixMulCUDA,18.74279
matrixMulG,1980,7300,input00,matrixMulCUDA,18.562847
matrixMulG,2080,5800,input00,matrixMulCUDA,18.181977
matrixMulG,2080,6300,input00,matrixMulCUDA,18.027679
matrixMulG,2080,6800,input00,matrixMulCUDA,17.955926
matrixMulG,2080,7300,input00,matrixMulCUDA,17.875345
matrixMulS,1880,5800,input00,matrixMulCUDA,13.847913
matrixMulS,1880,6300,input00,matrixMulCUDA,13.844612
matrixMulS,1880,6800,input00,matrixMulCUDA,13.806308
matrixMulS,1880,7300,input00,matrixMulCUDA,13.755185
matrixMulS,1780,5800,input00,matrixMulCUDA,14.658166
matrixMulS,1780,6300,input00,matrixMulCUDA,14.611273
matrixMulS,1780,6800,input00,matrixMulCUDA,14.563686
matrixMulS,1780,7300,input00,matrixMulCUDA,14.514464
matrixMulS,1680,5800,input00,matrixMulCUDA,15.400333
matrixMulS,1680,6300,input00,matrixMulCUDA,15.357127
matrixMulS,1680,6800,input00,matrixMulCUDA,15.323165
matrixMulS,1680,7300,input00,matrixMulCUDA,15.213313
matrixMulS,1980,5800,input00,matrixMulCUDA,13.170497
matrixMulS,1980,6300,input00,matrixMulCUDA,13.148716
matrixMulS,1980,6800,input00,matrixMulCUDA,13.112185
matrixMulS,1980,7300,input00,matrixMulCUDA,13.058349
matrixMulS,2080,5800,input00,matrixMulCUDA,12.677766
matrixMulS,2080,6300,input00,matrixMulCUDA,12.557208
matrixMulS,2080,6800,input00,matrixMulCUDA,12.55047
matrixMulS,2080,7300,input00,matrixMulCUDA,12.524764
mergeSort,1880,5800,input00,mergeSortSharedKernel,4.390249
mergeSort,1880,6300,input00,mergeSortSharedKernel,4.311971
mergeSort,1880,6800,input00,mergeSortSharedKernel,4.197395
mergeSort,1880,7300,input00,mergeSortSharedKernel,4.156493
mergeSort,1780,5800,input00,mergeSortSharedKernel,4.551412
mergeSort,1780,6300,input00,mergeSortSharedKernel,4.482789
mergeSort,1780,6800,input00,mergeSortSharedKernel,4.415532
mergeSort,1780,7300,input00,mergeSortSharedKernel,4.322229
mergeSort,1680,5800,input00,mergeSortSharedKernel,4.725222
mergeSort,1680,6300,input00,mergeSortSharedKernel,4.650681
mergeSort,1680,6800,input00,mergeSortSharedKernel,4.584978
mergeSort,1680,7300,input00,mergeSortSharedKernel,4.471463
mergeSort,1980,5800,input00,mergeSortSharedKernel,4.251054
mergeSort,1980,6300,input00,mergeSortSharedKernel,4.165687
mergeSort,1980,6800,input00,mergeSortSharedKernel,4.111331
mergeSort,1980,7300,input00,mergeSortSharedKernel,4.005029
mergeSort,2080,5800,input00,mergeSortSharedKernel,4.145316
mergeSort,2080,6300,input00,mergeSortSharedKernel,4.027367
mergeSort,2080,6800,input00,mergeSortSharedKernel,3.941259
mergeSort,2080,7300,input00,mergeSortSharedKernel,3.887128
nn,1880,5800,input00,euclid,0.200871
nn,1880,6300,input00,euclid,0.187502
nn,1880,6800,input00,euclid,0.176321
nn,1880,7300,input00,euclid,0.164704
nn,1780,5800,input00,euclid,0.200572
nn,1780,6300,input00,euclid,0.186705
nn,1780,6800,input00,euclid,0.175446
nn,1780,7300,input00,euclid,0.164604
nn,1680,5800,input00,euclid,0.200231
nn,1680,6300,input00,euclid,0.186718
nn,1680,6800,input00,euclid,0.175368
nn,1680,7300,input00,euclid,0.165229
nn,1980,5800,input00,euclid,0.200409
nn,1980,6300,input00,euclid,0.188124
nn,1980,6800,input00,euclid,0.176534
nn,1980,7300,input00,euclid,0.165347
nn,2080,5800,input00,euclid,0.200901
nn,2080,6300,input00,euclid,0.188216
nn,2080,6800,input00,euclid,0.176648
nn,2080,7300,input00,euclid,0.165463
quasirandomGenerator,1880,5800,input00,quasirandomGeneratorKernel,2.76118
quasirandomGenerator,1880,6300,input00,quasirandomGeneratorKernel,2.758753
quasirandomGenerator,1880,6800,input00,quasirandomGeneratorKernel,2.760122
quasirandomGenerator,1880,7300,input00,quasirandomGeneratorKernel,2.761965
quasirandomGenerator,1780,5800,input00,quasirandomGeneratorKernel,2.868668
quasirandomGenerator,1780,6300,input00,quasirandomGeneratorKernel,2.917
quasirandomGenerator,1780,6800,input00,quasirandomGeneratorKernel,2.902176
quasirandomGenerator,1780,7300,input00,quasirandomGeneratorKernel,2.886073
quasirandomGenerator,1680,5800,input00,quasirandomGeneratorKernel,3.03576
quasirandomGenerator,1680,6300,input00,quasirandomGeneratorKernel,3.06547
quasirandomGenerator,1680,6800,input00,quasirandomGeneratorKernel,3.066844
quasirandomGenerator,1680,7300,input00,quasirandomGeneratorKernel,3.015137
quasirandomGenerator,1980,5800,input00,quasirandomGeneratorKernel,2.620069
quasirandomGenerator,1980,6300,input00,quasirandomGeneratorKernel,2.61992
quasirandomGenerator,1980,6800,input00,quasirandomGeneratorKernel,2.620086
quasirandomGenerator,1980,7300,input00,quasirandomGeneratorKernel,2.618384
quasirandomGenerator,2080,5800,input00,quasirandomGeneratorKernel,2.477427
quasirandomGenerator,2080,6300,input00,quasirandomGeneratorKernel,2.504275
quasirandomGenerator,2080,6800,input00,quasirandomGeneratorKernel,2.462456
quasirandomGenerator,2080,7300,input00,quasirandomGeneratorKernel,2.508959
reduction,1880,5800,input00,reduce2,2.236441
reduction,1880,6300,input00,reduce2,2.227155
reduction,1880,6800,input00,reduce2,2.126475
reduction,1880,7300,input00,reduce2,2.216822
reduction,1780,5800,input00,reduce2,2.30932
reduction,1780,6300,input00,reduce2,2.346801
reduction,1780,6800,input00,reduce2,2.325632
reduction,1780,7300,input00,reduce2,2.322486
reduction,1680,5800,input00,reduce2,2.467821
reduction,1680,6300,input00,reduce2,2.456396
reduction,1680,6800,input00,reduce2,2.424151
reduction,1680,7300,input00,reduce2,2.402793
reduction,1980,5800,input00,reduce2,2.105215
reduction,1980,6300,input00,reduce2,2.127425
reduction,1980,6800,input00,reduce2,2.110319
reduction,1980,7300,input00,reduce2,2.109643
reduction,2080,5800,input00,reduce2,2.051626
reduction,2080,6300,input00,reduce2,2.036436
reduction,2080,6800,input00,reduce2,1.975451
reduction,2080,7300,input00,reduce2,1.966392
scalarProd,1880,5800,input00,scalarProdGPU,6.091809
scalarProd,1880,6300,input00,scalarProdGPU,5.627067
scalarProd,1880,6800,input00,scalarProdGPU,5.23139
scalarProd,1880,7300,input00,scalarProdGPU,4.784468
scalarProd,1780,5800,input00,scalarProdGPU,6.045419
scalarProd,1780,6300,input00,scalarProdGPU,5.632505
scalarProd,1780,6800,input00,scalarProdGPU,5.205422
scalarProd,1780,7300,input00,scalarProdGPU,4.870379
scalarProd,1680,5800,input00,scalarProdGPU,6.069055
scalarProd,1680,6300,input00,scalarProdGPU,5.603913
scalarProd,1680,6800,input00,scalarProdGPU,5.237703
scalarProd,1680,7300,input00,scalarProdGPU,4.842521
scalarProd,1980,5800,input00,scalarProdGPU,6.094498
scalarProd,1980,6300,input00,scalarProdGPU,5.626472
scalarProd,1980,6800,input00,scalarProdGPU,5.224338
scalarProd,1980,7300,input00,scalarProdGPU,4.875209
scalarProd,2080,5800,input00,scalarProdGPU,6.092441
scalarProd,2080,6300,input00,scalarProdGPU,5.625597
scalarProd,2080,6800,input00,scalarProdGPU,5.131287
scalarProd,2080,7300,input00,scalarProdGPU,4.778957
scanScanExclusiveShared,1880,5800,input00,scanExclusiveShared,1.758159
scanScanExclusiveShared,1880,6300,input00,scanExclusiveShared,1.625706
scanScanExclusiveShared,1880,6800,input00,scanExclusiveShared,1.419531
scanScanExclusiveShared,1880,7300,input00,scanExclusiveShared,1.40703
scanScanExclusiveShared,1780,5800,input00,scanExclusiveShared,1.703111
scanScanExclusiveShared,1780,6300,input00,scanExclusiveShared,1.616869
scanScanExclusiveShared,1780,6800,input00,scanExclusiveShared,1.478954
scanScanExclusiveShared,1780,7300,input00,scanExclusiveShared,1.38885
scanScanExclusiveShared,1680,5800,input00,scanExclusiveShared,1.712804
scanScanExclusiveShared,1680,6300,input00,scanExclusiveShared,1.612378
scanScanExclusiveShared,1680,6800,input00,scanExclusiveShared,1.503287
scanScanExclusiveShared,1680,7300,input00,scanExclusiveShared,1.303731
scanScanExclusiveShared,1980,5800,input00,scanExclusiveShared,1.734743
scanScanExclusiveShared,1980,6300,input00,scanExclusiveShared,1.601648
scanScanExclusiveShared,1980,6800,input00,scanExclusiveShared,1.521096
scanScanExclusiveShared,1980,7300,input00,scanExclusiveShared,1.416196
scanScanExclusiveShared,2080,5800,input00,scanExclusiveShared,1.771979
scanScanExclusiveShared,2080,6300,input00,scanExclusiveShared,1.635193
scanScanExclusiveShared,2080,6800,input00,scanExclusiveShared,1.480403
scanScanExclusiveShared,2080,7300,input00,scanExclusiveShared,1.325098
sortingNetworks,1880,5800,input00,bitonicSortShared1,2.536474
sortingNetworks,1880,6300,input00,bitonicSortShared1,2.570122
sortingNetworks,1880,6800,input00,bitonicSortShared1,2.569773
sortingNetworks,1880,7300,input00,bitonicSortShared1,2.47244
sortingNetworks,1780,5800,input00,bitonicSortShared1,2.665186
sortingNetworks,1780,6300,input00,bitonicSortShared1,2.713753
sortingNetworks,1780,6800,input00,bitonicSortShared1,2.711627
sortingNetworks,1780,7300,input00,bitonicSortShared1,2.698645
sortingNetworks,1680,5800,input00,bitonicSortShared1,2.85557
sortingNetworks,1680,6300,input00,bitonicSortShared1,2.855441
sortingNetworks,1680,6800,input00,bitonicSortShared1,2.855422
sortingNetworks,1680,7300,input00,bitonicSortShared1,2.80467
sortingNetworks,1980,5800,input00,bitonicSortShared1,2.442583
sortingNetworks,1980,6300,input00,bitonicSortShared1,2.439432
sortingNetworks,1980,6800,input00,bitonicSortShared1,2.444521
sortingNetworks,1980,7300,input00,bitonicSortShared1,2.441873
sortingNetworks,2080,5800,input00,bitonicSortShared1,2.338408
sortingNetworks,2080,6300,input00,bitonicSortShared1,2.334453
sortingNetworks,2080,6800,input00,bitonicSortShared1,2.289375
sortingNetworks,2080,7300,input00,bitonicSortShared1,2.293227
transpose,1880,5800,input00,transposeCoalesced,2.375547
transpose,1880,6300,input00,transposeCoalesced,2.292205
transpose,1880,6800,input00,transposeCoalesced,2.220932
transpose,1880,7300,input00,transposeCoalesced,2.059991
transpose,1780,5800,input00,transposeCoalesced,2.273262
transpose,1780,6300,input00,transposeCoalesced,2.286849
transpose,1780,6800,input00,transposeCoalesced,2.212632
transpose,1780,7300,input00,transposeCoalesced,2.031052
transpose,1680,5800,input00,transposeCoalesced,2.36784
transpose,1680,6300,input00,transposeCoalesced,2.188473
transpose,1680,6800,input00,transposeCoalesced,2.214615
transpose,1680,7300,input00,transposeCoalesced,2.013536
transpose,1980,5800,input00,transposeCoalesced,2.377438
transpose,1980,6300,input00,transposeCoalesced,2.263069
transpose,1980,6800,input00,transposeCoalesced,2.123914
transpose,1980,7300,input00,transposeCoalesced,2.069138
transpose,2080,5800,input00,transposeCoalesced,2.385854
transpose,2080,6300,input00,transposeCoalesced,2.301599
transpose,2080,6800,input00,transposeCoalesced,2.175859
transpose,2080,7300,input00,transposeCoalesced,2.011693
vectorAdd,1880,5800,input00,vectorAdd,2.49345
vectorAdd,1880,6300,input00,vectorAdd,2.31129
vectorAdd,1880,6800,input00,vectorAdd,2.14558
vectorAdd,1880,7300,input00,vectorAdd,1.99324
vectorAdd,1780,5800,input00,vectorAdd,2.40022
vectorAdd,1780,6300,input00,vectorAdd,2.30373
vectorAdd,1780,6800,input00,vectorAdd,2.13723
vectorAdd,1780,7300,input00,vectorAdd,1.96915
vectorAdd,1680,5800,input00,vectorAdd,2.4869
vectorAdd,1680,6300,input00,vectorAdd,2.29722
vectorAdd,1680,6800,input00,vectorAdd,2.13418
vectorAdd,1680,7300,input00,vectorAdd,1.9192
vectorAdd,1980,5800,input00,vectorAdd,2.51828
vectorAdd,1980,6300,input00,vectorAdd,2.32073
vectorAdd,1980,6800,input00,vectorAdd,2.15207
vectorAdd,1980,7300,input00,vectorAdd,2.00269
vectorAdd,2080,5800,input00,vectorAdd,2.5178
vectorAdd,2080,6300,input00,vectorAdd,2.32567
vectorAdd,2080,6800,input00,vectorAdd,2.1139
vectorAdd,2080,7300,input00,vectorAdd,1.94739
